0,100,1,C++-CAF,91.436,79.888,2.303,89.88
0,100,2,C++-CAF,91.017,79.880,2.144,90.11
0,100,3,C++-CAF,90.827,79.539,2.416,90.23
0,100,4,C++-CAF,90.643,79.523,2.314,90.28
0,100,5,C++-CAF,91.079,79.580,2.438,90.05
0,100,6,C++-CAF,91.043,79.858,2.324,90.26
0,100,7,C++-CAF,90.760,79.497,2.405,90.23
0,100,8,C++-CAF,90.711,79.504,2.391,90.28
0,100,9,C++-CAF,90.810,79.652,2.335,90.28
0,100,10,C++-CAF,90.780,79.740,2.201,90.26
0,250,1,C++-CAF,44.499,38.635,1.671,90.57
0,250,2,C++-CAF,44.630,38.641,1.739,90.47
0,250,3,C++-CAF,44.708,38.432,1.953,90.33
0,250,4,C++-CAF,44.532,38.585,1.730,90.53
0,250,5,C++-CAF,44.588,38.608,1.742,90.49
0,250,6,C++-CAF,44.531,38.526,1.794,90.54
0,250,7,C++-CAF,44.487,38.385,1.922,90.60
0,250,8,C++-CAF,44.552,38.356,1.986,90.54
0,250,9,C++-CAF,44.612,38.560,1.810,90.49
0,250,10,C++-CAF,44.521,38.554,1.756,90.54
0,500,1,C++-CAF,29.566,25.047,1.678,90.39
0,500,2,C++-CAF,29.427,25.142,1.475,90.44
0,500,3,C++-CAF,29.547,25.137,1.574,90.40
0,500,4,C++-CAF,29.404,25.003,1.604,90.49
0,500,5,C++-CAF,29.721,25.068,1.641,89.86
0,500,6,C++-CAF,29.419,25.176,1.448,90.49
0,500,7,C++-CAF,29.504,25.162,1.520,90.43
0,500,8,C++-CAF,29.444,25.174,1.452,90.42
0,500,9,C++-CAF,29.598,25.142,1.456,89.86
0,500,10,C++-CAF,29.510,25.042,1.641,90.42
0,1000,1,C++-CAF,22.930,19.166,1.481,90.04
0,1000,2,C++-CAF,23.077,19.422,1.323,89.89
0,1000,3,C++-CAF,22.850,19.280,1.373,90.39
0,1000,4,C++-CAF,22.877,19.205,1.457,90.31
0,1000,5,C++-CAF,22.923,19.254,1.469,90.40
0,1000,6,C++-CAF,22.878,19.266,1.401,90.33
0,1000,7,C++-CAF,22.808,19.120,1.481,90.32
0,1000,8,C++-CAF,22.900,19.172,1.482,90.19
0,1000,9,C++-CAF,22.862,19.224,1.448,90.42
0,1000,10,C++-CAF,22.907,19.193,1.494,90.30
1,100,1,C++-CAF,44.317,79.785,2.027,184.60
1,100,2,C++-CAF,42.113,77.631,2.023,189.14
1,100,3,C++-CAF,42.562,78.220,2.062,188.62
1,100,4,C++-CAF,42.279,77.853,1.990,188.85
1,100,5,C++-CAF,42.472,78.309,2.093,189.30
1,100,6,C++-CAF,43.379,79.936,1.864,188.57
1,100,7,C++-CAF,42.700,78.733,1.990,189.05
1,100,8,C++-CAF,43.191,79.513,2.084,188.92
1,100,9,C++-CAF,43.545,80.470,1.927,189.22
1,100,10,C++-CAF,42.945,79.375,1.890,189.22
1,250,1,C++-CAF,21.454,38.724,1.820,188.98
1,250,2,C++-CAF,22.648,40.807,1.897,188.56
1,250,3,C++-CAF,21.427,38.598,1.784,188.46
1,250,4,C++-CAF,21.881,39.405,1.904,188.79
1,250,5,C++-CAF,22.344,40.362,1.849,188.92
1,250,6,C++-CAF,21.303,38.580,1.751,189.32
1,250,7,C++-CAF,21.787,39.404,1.827,189.25
1,250,8,C++-CAF,21.416,38.668,1.785,188.90
1,250,9,C++-CAF,21.440,38.632,1.911,189.10
1,250,10,C++-CAF,22.618,41.025,1.772,189.22
1,500,1,C++-CAF,14.579,25.698,1.742,188.21
1,500,2,C++-CAF,14.550,25.623,1.827,188.66
1,500,3,C++-CAF,14.537,25.720,1.686,188.54
1,500,4,C++-CAF,15.488,27.412,1.734,188.19
1,500,5,C++-CAF,14.814,26.201,1.702,188.36
1,500,6,C++-CAF,14.501,25.630,1.693,188.42
1,500,7,C++-CAF,15.326,26.510,2.433,188.84
1,500,8,C++-CAF,14.559,25.732,1.756,188.80
1,500,9,C++-CAF,14.514,25.617,1.745,188.53
1,500,10,C++-CAF,14.627,25.928,1.689,188.80
1,1000,1,C++-CAF,12.071,20.850,1.776,187.45
1,1000,2,C++-CAF,11.572,19.977,1.765,187.89
1,1000,3,C++-CAF,11.582,20.043,1.694,187.69
1,1000,4,C++-CAF,11.640,20.168,1.731,188.15
1,1000,5,C++-CAF,11.640,20.250,1.595,187.68
1,1000,6,C++-CAF,11.607,20.112,1.680,187.75
1,1000,7,C++-CAF,11.577,19.977,1.766,187.81
1,1000,8,C++-CAF,11.582,20.021,1.708,187.63
1,1000,9,C++-CAF,11.734,20.216,1.848,188.04
1,1000,10,C++-CAF,12.139,20.965,1.828,187.76
2,100,1,C++-CAF,30.873,85.060,2.800,284.58
2,100,2,C++-CAF,31.331,86.804,2.821,286.05
2,100,3,C++-CAF,31.244,86.741,2.715,286.32
2,100,4,C++-CAF,31.413,86.610,2.975,285.19
2,100,5,C++-CAF,32.054,89.176,2.657,286.49
2,100,6,C++-CAF,31.727,87.596,2.908,285.25
2,100,7,C++-CAF,32.118,88.970,2.609,285.14
2,100,8,C++-CAF,31.154,86.222,2.754,285.60
2,100,9,C++-CAF,32.521,90.510,2.755,286.79
2,100,10,C++-CAF,31.162,86.178,2.758,285.39
2,250,1,C++-CAF,17.408,47.064,2.511,284.80
2,250,2,C++-CAF,16.610,44.405,2.860,284.57
2,250,3,C++-CAF,15.968,42.958,2.613,285.40
2,250,4,C++-CAF,17.218,46.339,2.626,284.40
2,250,5,C++-CAF,16.063,43.485,2.246,284.70
2,250,6,C++-CAF,17.224,46.128,2.828,284.23
2,250,7,C++-CAF,16.112,43.595,2.378,285.33
2,250,8,C++-CAF,15.684,42.179,2.550,285.19
2,250,9,C++-CAF,16.793,45.130,2.526,283.80
2,250,10,C++-CAF,16.433,44.351,2.481,284.98
2,500,1,C++-CAF,10.986,28.441,2.562,282.22
2,500,2,C++-CAF,11.765,30.777,2.532,283.11
2,500,3,C++-CAF,12.492,32.478,2.862,282.90
2,500,4,C++-CAF,11.544,30.147,2.540,283.15
2,500,5,C++-CAF,10.746,27.950,2.449,282.88
2,500,6,C++-CAF,11.371,29.714,2.514,283.42
2,500,7,C++-CAF,11.836,30.975,2.563,283.35
2,500,8,C++-CAF,11.410,29.632,2.723,283.59
2,500,9,C++-CAF,10.846,28.239,2.515,283.58
2,500,10,C++-CAF,11.915,31.126,2.500,282.21
2,1000,1,C++-CAF,9.676,24.557,2.607,280.75
2,1000,2,C++-CAF,8.914,22.364,2.630,280.42
2,1000,3,C++-CAF,9.134,23.396,2.384,282.24
2,1000,4,C++-CAF,8.854,22.436,2.573,282.45
2,1000,5,C++-CAF,9.234,23.393,2.609,281.62
2,1000,6,C++-CAF,9.752,24.782,2.701,281.84
2,1000,7,C++-CAF,9.215,23.311,2.583,280.99
2,1000,8,C++-CAF,8.894,22.514,2.556,281.91
2,1000,9,C++-CAF,9.163,23.352,2.464,281.74
2,1000,10,C++-CAF,8.763,22.281,2.420,281.88
3,100,1,C++-CAF,27.082,99.820,3.301,380.80
3,100,2,C++-CAF,26.637,98.225,3.383,381.55
3,100,3,C++-CAF,25.917,95.478,3.246,380.92
3,100,4,C++-CAF,26.927,98.717,3.417,379.39
3,100,5,C++-CAF,27.078,99.289,3.459,379.56
3,100,6,C++-CAF,26.622,97.578,3.327,379.05
3,100,7,C++-CAF,27.138,99.747,3.621,381.00
3,100,8,C++-CAF,28.428,102.970,3.672,375.23
3,100,9,C++-CAF,27.401,99.273,3.383,374.65
3,100,10,C++-CAF,26.989,98.588,3.481,378.31
3,250,1,C++-CAF,13.408,47.201,3.438,377.70
3,250,2,C++-CAF,14.045,49.555,3.520,377.89
3,250,3,C++-CAF,13.440,47.521,3.340,378.45
3,250,4,C++-CAF,13.355,47.043,3.365,377.45
3,250,5,C++-CAF,14.222,50.021,3.551,376.67
3,250,6,C++-CAF,13.453,47.166,3.469,376.41
3,250,7,C++-CAF,14.340,50.820,3.444,378.43
3,250,8,C++-CAF,12.943,45.840,3.158,378.59
3,250,9,C++-CAF,13.752,48.441,3.433,377.24
3,250,10,C++-CAF,14.526,51.436,3.501,378.21
3,500,1,C++-CAF,9.203,30.935,3.387,372.98
3,500,2,C++-CAF,9.753,33.089,3.484,374.99
3,500,3,C++-CAF,9.583,32.507,3.361,374.28
3,500,4,C++-CAF,9.198,31.132,3.294,374.27
3,500,5,C++-CAF,10.021,34.127,3.398,374.50
3,500,6,C++-CAF,9.252,31.171,3.420,373.87
3,500,7,C++-CAF,9.562,32.481,3.330,374.51
3,500,8,C++-CAF,10.259,34.722,3.653,374.10
3,500,9,C++-CAF,9.107,31.036,3.033,374.14
3,500,10,C++-CAF,9.986,33.991,3.402,374.49
3,1000,1,C++-CAF,7.748,25.292,3.445,370.94
3,1000,2,C++-CAF,7.463,24.626,3.067,371.12
3,1000,3,C++-CAF,7.893,26.077,3.269,371.79
3,1000,4,C++-CAF,7.826,25.711,3.311,370.88
3,1000,5,C++-CAF,7.455,24.500,3.188,371.45
3,1000,6,C++-CAF,7.902,26.079,3.228,370.93
3,1000,7,C++-CAF,8.338,27.311,3.560,370.28
3,1000,8,C++-CAF,7.496,24.408,3.299,369.61
3,1000,9,C++-CAF,7.693,25.337,3.195,370.93
3,1000,10,C++-CAF,8.256,27.284,3.352,371.11
4,100,1,C++-CAF,23.245,108.126,2.719,476.95
4,100,2,C++-CAF,23.225,107.694,2.721,475.51
4,100,3,C++-CAF,22.987,106.739,2.720,476.32
4,100,4,C++-CAF,22.340,103.490,2.747,475.76
4,100,5,C++-CAF,23.267,108.003,2.682,475.86
4,100,6,C++-CAF,23.844,110.704,2.648,475.46
4,100,7,C++-CAF,23.208,107.431,2.809,475.17
4,100,8,C++-CAF,24.182,112.159,2.696,475.00
4,100,9,C++-CAF,23.130,107.217,2.651,475.00
4,100,10,C++-CAF,23.285,107.599,2.600,473.36
4,250,1,C++-CAF,11.140,50.329,2.431,473.64
4,250,2,C++-CAF,11.747,52.793,2.719,472.59
4,250,3,C++-CAF,11.081,50.126,2.267,472.82
4,250,4,C++-CAF,11.843,53.302,2.736,473.20
4,250,5,C++-CAF,11.063,49.829,2.540,473.37
4,250,6,C++-CAF,12.860,56.501,3.003,462.73
4,250,7,C++-CAF,10.955,49.335,2.527,473.45
4,250,8,C++-CAF,12.231,54.794,2.847,471.26
4,250,9,C++-CAF,10.948,49.586,2.252,473.48
4,250,10,C++-CAF,11.406,51.380,2.574,473.07
4,500,1,C++-CAF,7.862,34.206,2.568,467.74
4,500,2,C++-CAF,7.657,33.369,2.258,465.28
4,500,3,C++-CAF,7.632,33.370,2.322,467.72
4,500,4,C++-CAF,7.593,33.224,2.387,469.05
4,500,5,C++-CAF,7.608,33.089,2.569,468.69
4,500,6,C++-CAF,7.604,33.338,2.265,468.27
4,500,7,C++-CAF,7.649,33.310,2.464,467.70
4,500,8,C++-CAF,7.968,35.011,2.484,470.62
4,500,9,C++-CAF,8.609,37.472,2.813,468.00
4,500,10,C++-CAF,7.597,33.187,2.333,467.55
4,1000,1,C++-CAF,6.166,26.146,2.392,462.83
4,1000,2,C++-CAF,6.807,28.854,2.740,464.20
4,1000,3,C++-CAF,6.548,27.863,2.587,465.09
4,1000,4,C++-CAF,5.972,25.403,2.272,463.48
4,1000,5,C++-CAF,6.109,26.025,2.449,466.17
4,1000,6,C++-CAF,6.750,28.726,2.660,464.98
4,1000,7,C++-CAF,6.331,26.693,2.695,464.26
4,1000,8,C++-CAF,6.072,25.708,2.429,463.37
4,1000,9,C++-CAF,6.077,26.034,2.284,466.05
4,1000,10,C++-CAF,6.092,26.084,2.227,464.71
5,100,1,C++-CAF,22.904,127.585,2.627,568.61
5,100,2,C++-CAF,22.860,127.738,2.751,571.06
5,100,3,C++-CAF,22.861,127.705,2.442,569.32
5,100,4,C++-CAF,22.900,127.504,2.627,568.50
5,100,5,C++-CAF,22.106,123.100,2.971,570.45
5,100,6,C++-CAF,22.936,128.560,2.618,572.08
5,100,7,C++-CAF,22.994,128.237,2.613,569.16
5,100,8,C++-CAF,22.919,127.820,2.612,569.32
5,100,9,C++-CAF,22.840,127.671,2.617,570.43
5,100,10,C++-CAF,22.892,127.589,2.598,568.74
5,250,1,C++-CAF,9.819,53.221,2.457,567.09
5,250,2,C++-CAF,9.828,52.946,2.560,564.82
